STATE,ST_CASE,VE_FORMS,VEH_NO,PER_NO,STR_VEH,COUNTY,DAY,MONTH,YEAR,HOUR,MINUTE,RUR_URB,FUNC_SYS,HARM_EV,MAN_COLL,SCH_BUS,MAKE,MAK_MOD,BODY_TYP,MOD_YEAR,TOW_VEH,SPEC_USE,EMER_USE,ROLLOVER,IMPACT1,FIRE_EXP,AGE,SEX,PER_TYP,INJ_SEV,SEAT_POS,REST_USE,REST_MIS,AIR_BAG,EJECTION,EJ_PATH,EXTRICAT,DRINKING,ALC_DET,ALC_STATUS,ATST_TYP,ALC_RES,DRUGS,DRUG_DET,DSTATUS,DRUGTST1,DRUGTST2,DRUGTST3,DRUGRES1,DRUGRES2,DRUGRES3,HOSPITAL,DOA,DEATH_DA,DEATH_MO,DEATH_YR,DEATH_HR,DEATH_MN,DEATH_TM,LAG_HRS,LAG_MINS,P_SF1,P_SF2,P_SF3,WORK_INJ,HISPANIC,RACE,LOCATION,FIPS,LATITUDE,LONGITUD,TEMP_F
6,60515,1,0,1,,13,21,3,2008,15,31,,,9,0,0,,,,,,,,,,,10,1,6,4,0,6,,0,8,0,0,0,5,,0,96,8,8,,0,0,0,0,0,0,1,0,21,3,2008,16,7,1607,0,36,,,,0,7,4,1,06013,37.75389444,-121.94661667,66.0
6,60534,1,0,1,,85,9,3,2008,10,24,,,9,0,0,,,,,,,,,,,30,2,6,4,0,0,,0,8,0,0,0,9,,1,0,8,8,,1,0,0,1,0,0,1,0,9,3,2008,15,19,1519,4,55,,,,0,7,1,15,06085,37.3077,-122.07257778,59.0
6,60534,1,0,2,,85,9,3,2008,10,24,,,9,0,0,,,,,,,,,,,29,1,6,4,0,0,,0,8,0,0,0,9,,1,0,8,8,,1,0,0,1,0,0,0,7,9,3,2008,10,24,1024,0,0,,,,0,7,1,15,06085,37.3077,-122.07257778,59.0
6,60538,1,0,1,,37,10,3,2008,7,9,,,9,0,0,,,,,,,,,,,81,1,6,4,0,0,,0,8,0,0,0,9,,0,96,8,8,,0,0,0,0,0,0,1,0,15,3,2008,99,99,9999,999,99,,,,0,7,1,12,06037,34.14916111,-118.00220278,
6,60547,1,0,1,,77,14,3,2008,11,49,,,9,0,0,,,,,,,,,,,73,1,6,4,0,0,,0,8,0,0,9,9,,1,0,9,8,,1,0,0,1,0,0,1,0,14,3,2008,19,0,1900,7,11,,,,0,7,68,15,06077,37.78143333,-121.31318056,57.0
6,60564,1,0,1,,65,18,3,2008,11,1,,,9,0,0,,,,,,,,,,,61,2,6,4,0,0,,0,8,0,0,9,9,,1,0,9,8,,1,0,0,1,0,0,1,0,19,3,2008,13,29,1329,26,28,,,,0,7,1,2,06065,33.98304167,-117.37696389,-9999
6,60582,1,0,1,,37,30,3,2008,6,56,,,9,0,0,,,,,,,,,,,68,1,6,4,0,0,,0,8,0,0,9,9,,0,96,9,8,,0,0,0,0,0,0,1,0,13,4,2008,15,40,1540,344,44,,,,0,1,1,9,06037,34.06285,-118.02181389,33.8
6,60618,1,0,1,,59,2,4,2008,21,40,,,9,0,0,,,,,,,,,,,20,1,6,4,0,0,,0,8,0,0,0,9,,1,0,8,8,,1,0,0,1,0,0,1,0,4,4,2008,11,45,1145,38,5,,,,0,1,1,1,06059,33.89923611,-117.84204167,57.2
6,60648,1,0,1,,81,7,4,2008,11,15,,,9,0,0,,,,,,,,,,,80,2,6,4,0,0,,0,8,0,0,0,9,,1,0,8,8,,1,0,0,1,0,0,1,0,8,4,2008,13,20,1320,26,5,,,,0,7,1,12,06081,37.50947778,-122.35179722,55.4
6,60649,1,0,1,,67,8,4,2008,15,8,,,9,0,0,,,,,,,,,,,89,1,6,4,0,0,,0,8,0,0,9,9,,1,0,9,8,,0,0,0,0,0,0,1,0,9,4,2008,15,17,1517,24,9,,,,0,7,1,12,06067,38.53318333,-121.49442778,61.0
6,60665,1,0,1,,25,5,4,2008,18,5,,,9,0,0,,,,,,,,,,,11,1,6,4,0,0,,0,8,0,0,9,9,,1,0,9,8,,3,0,0,1,0,0,0,7,5,4,2008,18,5,1805,0,0,,,,0,1,1,12,06025,32.76077778,-115.54930278,73.0
6,60769,1,0,1,,29,18,4,2008,22,10,,,9,0,0,,,,,,,,,,,42,1,6,4,0,0,,0,8,0,0,9,9,,1,0,9,8,,1,1,0,401,417,0,0,7,18,4,2008,22,10,2210,0,0,,,,0,1,1,12,06029,35.31040833,-119.0038,66.9
6,60785,1,0,1,,19,10,4,2008,7,17,,,9,0,0,,,,,,,,,,,61,1,6,4,0,0,,0,8,0,0,9,9,,1,0,9,8,,0,0,0,0,0,0,1,0,14,4,2008,14,30,1430,103,13,,,,0,7,2,12,06019,36.69228611,-119.79947222,
6,60803,1,0,1,,37,21,4,2008,13,45,,,9,0,0,,,,,,,,,,,65,1,6,4,0,0,,0,8,0,0,9,9,,1,0,9,8,,1,0,0,1,0,0,1,0,21,4,2008,17,29,1729,3,44,,,,0,7,1,1,06037,34.04764167,-118.24772222,64.9
6,60823,1,0,1,,13,29,4,2008,15,1,,,9,0,0,,,,,,,,,,,13,1,6,4,0,0,,0,8,0,0,0,9,,1,0,8,8,,0,0,0,0,0,0,1,0,29,4,2008,16,5,1605,1,4,,,,0,7,28,4,06013,37.95679444,-122.091375,64.0
6,60847,1,0,1,,19,21,5,2008,8,7,,,9,0,1,,,,,,,,,,,67,1,6,4,0,0,,0,8,0,0,0,5,,0,96,8,8,,0,0,0,0,0,0,1,0,2,6,2008,1,0,100,280,53,,,,0,1,1,12,06019,36.79372222,-119.56838889,62.1
6,60849,1,0,1,,75,21,5,2008,10,50,,,9,0,0,,,,,,,,,,,35,1,6,4,0,0,,0,8,0,0,9,9,,1,0,8,8,,1,0,0,1,0,0,0,7,21,5,2008,10,50,1050,0,0,,,,0,7,1,2,06075,37.77749167,-122.43321389,60.1
6,60855,1,0,1,,37,27,4,2008,13,10,,,9,0,0,,,,,,,,,,,50,1,6,4,0,0,,0,8,0,0,9,9,,1,0,9,8,,1,7,0,177,606,0,1,0,27,4,2008,17,40,1740,4,30,,,,0,1,1,1,06037,33.93515278,-118.05523611,100.0
6,60856,1,0,1,,37,27,4,2008,16,20,,,9,0,0,,,,,,,,,,,57,1,6,4,0,0,,0,8,0,0,8,9,,1,0,8,8,,1,0,0,402,0,0,1,0,27,4,2008,21,30,2130,5,10,,,,0,7,1,12,06037,34.01881944,-118.37262222,84.0
6,60871,1,0,1,,71,8,2,2008,18,19,,,9,0,0,,,,,,,,,,,63,1,6,4,0,0,,0,8,0,0,1,5,,1,19,8,8,,1,0,0,1,0,0,1,0,9,2,2008,11,11,1111,16,52,,,,0,1,1,2,06071,34.06616667,-117.62853333,66.0
6,60876,1,0,1,,37,15,5,2008,20,17,,,9,0,0,,,,,,,,,,,20,1,6,4,0,0,,0,8,0,0,9,9,,0,96,9,8,,0,0,0,0,0,0,1,0,20,5,2008,1,0,100,100,43,,,,0,1,1,12,06037,33.92698611,-118.19655833,66.0
6,60885,1,0,1,,97,26,4,2008,13,21,,,9,0,0,,,,,,,,,,,39,1,6,4,0,0,,0,8,0,0,0,9,,0,96,8,8,,0,0,0,0,0,0,1,0,30,4,2008,23,57,2357,106,36,,,,0,1,1,12,06097,38.46078889,-122.71851389,84.0
6,60888,1,0,1,,37,26,4,2008,16,55,,,9,0,0,,,,,,,,,,,46,1,6,4,0,0,,0,8,0,0,9,9,,1,0,9,8,,1,1,0,177,417,0,1,0,26,4,2008,18,15,1815,1,20,,,,0,7,1,18,06037,34.02244444,-117.81131667,
6,60909,1,0,1,,87,8,4,2008,12,30,,,9,0,0,,,,,,,,,,,40,1,6,4,0,0,,0,8,0,0,9,9,,1,0,8,8,,1,1,0,600,606,0,0,7,8,4,2008,12,30,1230,0,0,,,,0,7,1,9,06087,36.96667778,-122.04030556,
6,61050,1,0,1,,29,20,5,2008,19,49,,,9,0,0,,,,,,,,,,,12,1,6,4,0,0,,0,8,0,0,0,9,,1,0,8,8,,1,0,0,1,0,0,1,0,20,5,2008,20,38,2038,0,49,,,,0,7,97,16,06029,35.59624167,-117.68844444,84.0
6,61054,1,0,1,,75,28,5,2008,14,10,,,9,0,0,,,,,,,,,,,57,1,6,4,0,0,,0,8,0,0,9,9,,1,0,9,8,,1,0,0,402,0,0,1,0,29,5,2008,17,30,1730,27,20,,,,9,99,99,12,06075,37.74805278,-122.40353889,66.0
6,61103,1,0,1,,67,29,5,2008,22,30,,,9,0,0,,,,,,,,,,,45,1,6,4,0,0,,0,8,0,0,1,9,,1,9,8,8,,1,0,0,407,0,0,0,7,29,5,2008,22,30,2230,0,0,,,,0,7,1,12,06067,38.48170556,-121.32480833,53.6
6,61111,1,0,1,,37,23,5,2008,9,11,,,9,0,0,,,,,,,,,,,73,1,6,4,0,0,,0,8,0,0,9,9,,1,0,9,8,,1,0,0,1,0,0,0,7,23,5,2008,9,11,911,0,0,,,,0,7,4,12,06037,34.06523889,-118.04271111,35.6
6,61131,1,0,1,,37,3,5,2008,18,17,,,9,0,0,,,,,,,,,,,49,1,6,4,0,0,,0,8,0,0,0,9,,1,6,8,8,,1,0,0,1,0,0,0,7,3,5,2008,18,17,1817,0,0,,,,0,1,1,11,06037,33.89721667,-118.2653,68.0
6,61146,1,0,1,,13,7,5,2008,16,25,,,9,0,0,,,,,,,,,,,5,2,7,4,0,0,,0,8,0,0,0,9,,0,96,8,8,,0,0,0,0,0,0,1,0,7,5,2008,16,55,1655,0,30,,,,0,1,97,11,06013,37.99263611,-121.86258333,72.0
6,61180,1,0,1,,37,14,5,2008,7,5,,,9,0,0,,,,,,,,,,,66,1,6,4,0,0,,0,8,0,0,0,8,,1,0,8,8,,1,0,0,1,0,0,1,0,14,5,2008,7,53,753,0,48,,,,0,7,1,4,06037,33.98608889,-117.97121667,64.0
6,61186,1,0,1,,81,14,5,2008,14,59,,,9,0,0,,,,,,,,,,,12,2,6,4,0,0,,0,8,0,0,0,9,,0,96,8,8,,0,0,0,0,0,0,1,0,18,5,2008,16,15,1615,97,16,,,,9,99,99,11,06081,37.61824167,-122.41626667,84.0
6,61193,1,0,1,,37,15,5,2008,18,20,,,9,0,0,,,,,,,,,,,53,1,6,4,0,0,,0,8,0,0,9,9,,1,0,9,8,,1,0,0,177,0,0,0,7,15,5,2008,18,20,1820,0,0,,,,0,1,1,12,06037,33.90351111,-118.06258056,81.0
6,61225,1,0,1,,37,28,5,2008,15,4,,,9,0,0,,,,,,,,,,,50,2,6,4,0,6,,0,8,0,0,9,9,,1,0,9,8,,1,0,0,1,0,0,1,0,28,5,2008,19,3,1903,3,59,,,,0,7,1,12,06037,34.01721111,-118.47767778,64.9
6,61243,1,0,1,,59,30,6,2008,18,59,,,9,0,0,,,,,,,,,,,14,1,6,4,0,0,,0,8,0,0,0,9,,1,0,8,8,,1,0,0,1,0,0,0,7,30,6,2008,18,59,1859,0,0,,,,0,1,1,2,06059,33.72317222,-117.88729444,75.9
6,61360,1,0,1,,29,27,5,2008,16,4,,,9,0,0,,,,,,,,,,,52,1,6,4,0,0,,0,8,0,0,0,9,,0,96,8,8,,0,0,0,0,0,0,1,0,29,5,2008,8,45,845,40,41,,,,0,7,1,12,06029,35.38899444,-119.02345278,73.9
6,61365,1,0,1,,111,17,7,2008,5,10,,,9,0,0,,,,,,,,,,,66,1,6,4,0,0,,0,8,0,0,0,9,,1,0,8,8,,0,0,0,0,0,0,0,7,17,7,2008,5,10,510,0,0,,,,0,7,1,12,06111,34.25081389,-119.207925,60.1
6,61367,1,0,1,,47,17,7,2008,17,30,,,9,0,0,,,,,,,,,,,14,1,6,4,0,0,,0,8,0,0,0,9,,0,96,8,8,,0,0,0,0,0,0,1,0,17,7,2008,19,5,1905,1,35,,,,0,1,1,12,06047,37.47747778,-120.58508889,
6,61383,1,0,1,,57,21,6,2008,9,10,,,9,0,0,,,,,,,,,,,55,1,6,4,0,0,,0,8,0,0,0,9,,0,96,8,8,,0,0,0,0,0,0,1,0,25,6,2008,20,8,2008,106,58,,,,0,7,1,12,06057,39.19837778,-121.01114167,75.0
6,61501,1,0,1,,85,12,6,2008,12,13,,,9,0,0,,,,,,,,,,,12,2,6,4,0,0,,0,8,0,0,8,9,,1,0,8,8,,1,0,0,1,0,0,1,0,12,6,2008,12,50,1250,0,37,,,,0,7,1,4,06085,37.33171667,-121.92137778,89.1
6,61528,1,0,1,,39,16,6,2008,17,49,,,9,0,0,,,,,,,,,,,77,2,6,4,0,0,,0,8,0,0,9,9,,1,0,8,8,,1,0,0,1,0,0,1,0,16,6,2008,18,14,1814,0,25,,,,0,1,1,3,06039,36.96636389,-120.05290833,95.0
6,61544,1,0,1,,75,1,8,2008,15,35,,,9,0,0,,,,,,,,,,,53,1,6,4,0,0,,0,8,0,0,9,9,,0,96,9,8,,0,0,0,0,0,0,1,0,20,8,2008,3,30,330,443,55,,,,0,7,1,12,06075,37.74171389,-122.38593611,66.9
6,61653,1,0,1,,101,16,8,2008,9,30,,,9,0,0,,,,,,,,,,,72,1,6,4,0,0,,0,8,0,0,0,9,,0,96,8,8,,0,0,0,0,0,0,1,0,26,8,2008,6,0,600,236,30,,,,0,7,1,15,06101,39.12718889,-121.66231667,80.1
6,61679,1,0,1,,19,18,8,2008,19,35,,,9,0,0,,,,,,,,,,,47,1,6,4,0,0,,0,8,0,0,9,9,,1,25,9,8,,1,0,0,1,0,0,0,7,18,8,2008,19,35,1935,0,0,,,,0,1,1,3,06019,36.54733333,-119.78616389,87.1
6,61692,1,0,1,,65,11,5,2008,20,8,,,9,0,0,,,,,,,,,,,6,1,6,4,0,0,,0,8,0,0,0,9,,1,0,8,8,,1,0,0,1,0,0,1,0,11,5,2008,20,35,2035,0,27,,,,0,1,1,13,06065,33.66178056,-116.18196389,
6,61763,1,0,1,,73,18,7,2008,0,6,,,9,0,0,,,,,,,,,,,22,1,6,4,0,0,,0,8,0,0,9,9,,1,0,9,8,,1,0,0,1,0,0,1,0,19,7,2008,13,6,1306,37,0,,,,0,7,68,11,06073,32.74846389,-117.14636944,66.0
6,61796,1,0,1,,13,19,8,2008,9,59,,,33,0,0,,,,,,,,,,,23,1,6,4,0,0,,0,8,0,0,9,9,,1,0,9,8,,1,0,0,1,0,0,1,0,20,8,2008,17,20,1720,31,21,,,,0,7,2,18,06013,37.990175,-121.78950833,63.0
6,61812,1,0,1,,23,25,8,2008,17,35,,,9,0,0,,,,,,,,,,,42,1,6,4,0,6,,0,8,0,0,0,9,,1,0,8,8,,1,0,0,1,0,0,0,7,25,8,2008,17,35,1735,0,0,,,,0,7,1,15,06023,40.89395278,-124.01311389,64.9
6,61824,1,0,1,,37,1,7,2008,14,21,,,9,0,0,,,,,,,,,,,54,1,6,4,0,0,,0,8,0,0,9,9,,0,96,9,8,,0,0,0,0,0,0,1,0,4,7,2008,15,35,1535,73,14,,,,0,7,1,12,06037,33.88736389,-118.40285,73.9
6,61836,1,0,1,,73,17,8,2008,18,34,,,9,0,0,,,,,,,,,,,46,1,6,4,0,0,,0,8,0,0,9,9,,1,26,9,8,,1,0,0,1,0,0,0,7,17,8,2008,18,34,1834,0,0,,,,0,4,19,1,06073,33.22710556,-117.22615278,70.0
6,61846,1,0,1,,37,24,8,2008,7,25,,,9,0,0,,,,,,,,,,,47,1,6,4,0,0,,0,8,0,0,9,9,,1,14,8,8,,1,0,0,1,0,0,1,0,24,8,2008,8,24,824,0,59,,,,0,4,1,1,06037,34.20120556,-118.43555278,66.9
6,61872,1,0,1,,99,10,8,2008,11,50,,,9,0,0,,,,,,,,,,,55,1,6,4,0,6,,0,8,0,0,0,9,,1,0,8,8,,1,0,0,996,0,0,0,7,10,8,2008,11,50,1150,0,0,,,,0,7,1,12,06099,37.45418056,-121.19198889,84.9
6,61876,1,0,1,,67,22,8,2008,22,24,,,9,0,0,,,,,,,,,,,52,1,6,4,0,0,,0,8,0,0,0,9,,0,96,8,8,,0,0,0,0,0,0,1,0,23,8,2008,3,6,306,4,42,,,,0,7,1,2,06067,38.59624444,-121.41915,66.2
6,61885,1,0,1,,37,30,8,2008,1,30,,,9,0,0,,,,,,,,,,,30,1,6,4,0,0,,0,8,0,0,9,9,,0,96,9,8,,0,0,0,0,0,0,1,0,30,8,2008,1,55,155,0,25,,,,0,1,1,4,06037,34.01616111,-118.25983056,72.0
6,61921,1,0,1,,71,22,8,2008,18,31,,,9,0,0,,,,,,,,,,,14,1,6,4,0,0,,0,8,0,0,9,9,,1,0,9,8,,1,0,0,1,0,0,1,0,27,8,2008,0,10,10,101,39,,,,0,7,97,3,06071,34.115625,-117.21079722,80.6
6,61976,1,0,1,,59,3,9,2008,0,33,,,9,0,0,,,,,,,,,,,43,1,6,4,0,0,,0,8,0,0,1,1,,1,29,8,8,,1,0,0,605,0,0,1,0,3,9,2008,7,0,700,6,27,,,,0,7,1,12,06059,33.43274444,-117.62734722,63.0
6,61978,1,0,1,,37,3,9,2008,13,34,,,9,0,0,,,,,,,,,,,11,1,6,4,0,0,,0,8,0,0,8,9,,1,0,8,8,,1,0,0,1,0,0,1,0,3,9,2008,14,28,1428,0,54,,,,0,1,1,1,06037,34.12155833,-117.896325,
6,62060,1,0,1,,1,23,9,2008,16,27,,,9,0,0,,,,,,,,,,,45,1,6,4,0,0,,0,8,0,0,0,9,,1,0,8,8,,1,0,0,1,0,0,1,0,23,9,2008,19,18,1918,2,51,,,,0,7,2,2,06001,37.75406389,-122.207725,79.0
6,62068,1,0,1,,59,25,7,2008,14,12,,,9,0,0,,,,,,,,,,,61,1,6,4,0,0,,0,8,0,0,0,9,,1,0,8,8,,1,0,0,1,0,0,1,0,1,8,2008,20,26,2026,174,14,,,,0,7,78,12,06059,33.742925,-117.92016389,
6,62085,1,0,1,,71,30,9,2008,8,30,,,9,0,0,,,,,,,,,,,60,1,6,4,0,0,,0,8,0,0,0,1,,1,0,9,8,,1,0,0,304,0,0,1,0,2,10,2008,18,47,1847,58,17,,,,0,4,1,19,06071,33.968775,-117.61828889,73.0
6,62101,1,0,1,,101,18,9,2008,14,4,,,9,0,0,,,,,,,,,,,73,1,6,4,0,0,,0,8,0,0,0,9,,1,0,8,8,,3,0,0,996,0,0,0,7,18,9,2008,14,4,1404,0,0,,,,0,7,1,12,06101,39.12309444,-121.63461667,79.0
6,62139,1,0,1,,37,30,9,2008,16,50,,,9,0,0,,,,,,,,,,,20,1,6,4,0,0,,0,8,0,0,0,9,,1,0,8,8,,1,0,0,606,0,0,0,7,30,9,2008,16,50,1650,0,0,,,,0,7,1,10,06037,33.84668056,-118.20681944,91.9
6,62149,1,0,1,,85,5,10,2008,9,45,,,9,0,0,,,,,,,,,,,58,1,6,4,0,0,,0,8,0,0,9,9,,1,0,9,8,,1,0,0,1,0,0,0,7,5,10,2008,9,45,945,0,0,,,,0,7,1,4,06085,37.10985,-121.73481944,60.1
6,62150,1,0,1,,37,9,10,2008,8,58,,,9,0,0,,,,,,,,,,,93,1,6,4,0,6,,0,8,0,0,9,9,,1,0,9,8,,1,0,0,1,0,0,1,0,9,10,2008,9,20,920,0,22,,,,0,7,1,12,06037,33.82721667,-118.21151667,64.4
6,62166,1,0,1,,37,24,11,2008,9,36,,,9,0,0,,,,,,,,,,,56,1,6,4,0,0,,0,8,0,0,9,9,,1,0,9,8,,1,0,0,1,0,0,0,7,24,11,2008,9,36,936,0,0,,,,0,7,1,1,06037,33.89465,-118.35239722,63.0
6,62207,1,0,1,,113,21,9,2008,14,25,,,9,0,0,,,,,,,,,,,49,1,6,4,0,0,,0,8,0,0,0,9,,1,0,8,8,,1,0,0,1,0,0,1,0,22,9,2008,14,0,1400,23,35,,,,0,7,1,15,06113,38.60571944,-121.55846389,78.1
6,62223,1,0,1,,37,23,9,2008,22,50,,,9,0,0,,,,,,,,,,,19,1,6,4,0,0,,0,8,0,0,9,9,,1,0,9,8,,1,0,0,1,0,0,1,0,24,9,2008,1,41,141,2,51,,,,0,7,78,12,06037,34.68151944,-118.18372222,68.0
6,62238,1,0,1,,37,26,9,2008,21,28,,,9,0,0,,,,,,,,,,,55,1,6,4,0,0,,0,8,0,0,9,9,,1,4,9,8,,1,0,0,1,0,0,1,0,27,9,2008,1,38,138,4,10,,,,0,1,1,12,06037,33.87130833,-118.15997778,68.0
6,62260,1,0,1,,107,30,9,2008,5,6,,,9,0,0,,,,,,,,,,,41,1,6,4,0,0,,0,8,0,0,8,9,,1,0,1,1,,1,1,0,401,417,0,0,7,30,9,2008,5,6,506,0,0,,,,0,1,1,12,06107,36.28745556,-119.37797778,60.8
6,62263,1,0,1,,99,30,9,2008,17,57,,,9,0,0,,,,,,,,,,,46,1,6,4,0,0,,0,8,0,0,9,9,,1,0,9,8,,1,0,0,1,0,0,0,7,30,9,2008,17,57,1757,0,0,,,,0,7,1,12,06099,37.68185833,-120.89321111,90.0
6,62274,1,0,1,,65,16,7,2008,22,35,,,9,0,0,,,,,,,,,,,47,1,6,4,0,0,,0,8,0,0,9,9,,1,13,9,8,,1,0,0,1,0,0,0,7,16,7,2008,22,35,2235,0,0,,,,0,1,1,3,06065,33.71446111,-116.17329722,97.0
6,62307,1,0,1,,61,2,10,2008,4,19,,,9,0,0,,,,,,,,,,,48,1,6,4,0,6,,0,8,0,0,0,9,,1,0,8,8,,1,0,0,1,0,0,0,7,2,10,2008,4,19,419,0,0,,,,0,7,1,15,06061,38.79473333,-121.34388611,64.4
6,62346,1,0,1,,13,8,10,2008,6,36,,,9,0,0,,,,,,,,,,,66,1,6,4,0,0,,0,8,0,0,0,9,,1,0,8,8,,1,0,0,1,0,0,1,0,9,10,2008,12,15,1215,29,39,,,,0,7,48,1,06013,38.02790278,-121.88515556,55.9
6,62356,1,0,1,,111,10,10,2008,7,30,,,9,0,0,,,,,,,,,,,42,1,6,4,0,6,,0,8,0,0,0,9,,0,96,8,8,,0,0,0,0,0,0,1,0,22,10,2008,17,42,1742,298,12,,,,0,7,1,12,06111,34.17456667,-118.83670833,55.9
6,62392,1,0,1,,19,15,10,2008,21,53,,,9,0,0,,,,,,,,,,,47,1,6,4,0,0,,0,8,0,0,1,1,,1,22,0,1,,1,0,0,1,0,0,0,7,15,10,2008,21,53,2153,0,0,,,,0,1,1,12,06019,36.75025,-119.83017778,64.9
6,62458,1,0,1,,67,21,11,2008,6,58,,,9,0,0,,,,,,,,,,,26,1,6,4,0,0,,0,8,0,0,9,9,,1,0,8,8,,1,0,0,1,0,0,1,0,24,11,2008,4,5,405,69,7,,,,0,1,1,3,06067,38.63055,-121.392175,37.4
6,62476,1,0,1,,59,10,10,2008,6,36,,,9,0,0,,,,,,,,,,,29,1,6,4,0,0,,0,8,0,0,9,9,,0,96,9,8,,0,0,0,0,0,0,1,0,30,10,2008,15,12,1512,488,36,,,,0,1,1,2,06059,33.81752222,-117.98455556,62.1
6,62535,1,0,1,,37,14,11,2008,23,10,,,9,0,0,,,,,,,,,,,27,1,6,4,0,0,,0,8,0,0,9,9,,1,12,8,8,,1,0,0,1,0,0,0,7,14,11,2008,23,10,2310,0,0,,,,0,1,1,1,06037,34.07818611,-118.13057778,64.9
6,62570,1,0,1,,19,20,11,2008,16,27,,,9,0,0,,,,,,,,,,,11,2,6,4,0,0,,0,8,0,0,0,9,,0,96,8,8,,0,0,0,0,0,0,1,0,21,11,2008,19,10,1910,26,43,,,,0,1,1,1,06019,36.58483889,-119.61966667,66.0
6,62584,1,0,1,,97,22,10,2008,20,13,,,9,0,0,,,,,,,,,,,26,2,6,4,0,0,,0,8,0,0,1,5,,1,25,8,8,,1,0,0,1,0,0,1,0,23,10,2008,14,30,1430,18,17,,,,0,7,1,2,06097,38.44565278,-122.71775833,61.0
6,62614,1,0,1,,73,2,12,2008,16,50,,,9,0,0,,,,,,,,,,,30,1,6,4,0,0,,0,8,0,0,0,9,,1,97,8,8,,1,0,0,997,0,0,1,0,2,12,2008,22,40,2240,5,50,,,,0,7,1,12,06073,32.83460556,-116.75363611,-9999
6,62682,1,0,1,,59,12,10,2008,16,55,,,33,0,0,,,,,,,,,,,46,2,6,4,0,0,,0,8,0,0,0,9,,1,0,8,8,,1,0,0,1,0,0,1,0,14,10,2008,11,27,1127,42,32,,,,0,7,1,18,06059,33.78210833,-118.03895556,72.3
6,62684,1,0,1,,37,27,10,2008,8,0,,,9,0,0,,,,,,,,,,,75,1,6,4,0,0,,0,8,0,0,0,9,,0,96,8,8,,0,0,0,0,0,0,9,0,24,11,2008,5,41,541,669,41,,,,0,1,1,12,06037,33.97574167,-118.199925,64.0
6,62706,1,0,1,,71,24,10,2008,16,28,,,9,0,0,,,,,,,,,,,19,1,6,4,0,0,,0,8,0,0,0,9,,1,0,8,8,,1,0,0,1,0,0,1,0,24,10,2008,19,1,1901,2,33,,,,0,7,1,3,06071,34.08456389,-117.57148333,87.1
6,62801,1,0,1,,67,19,11,2008,18,48,,,9,0,0,,,,,,,,,,,17,1,6,4,0,0,,0,8,0,0,0,9,,0,96,8,8,,0,0,0,0,0,0,1,0,22,11,2008,14,30,1430,67,42,,,,0,6,1,15,06067,38.68406944,-121.44943611,53.6
6,62850,1,0,1,,73,21,10,2008,6,35,,,9,0,0,,,,,,,,,,,45,1,6,4,0,0,,0,8,0,0,1,9,,1,16,8,8,,1,0,0,304,0,0,1,0,22,10,2008,15,30,1530,32,55,,,,0,7,1,12,06073,32.79499167,-116.978725,50.0
6,62858,2,0,1,,59,23,11,2008,18,44,,,9,0,0,,,,,,,,,,,17,1,6,4,0,0,,0,8,0,0,0,9,,1,0,8,8,,1,0,0,1,0,0,0,7,23,11,2008,18,44,1844,0,0,,,,0,1,1,12,06059,33.85965833,-117.97628889,59.0
6,62859,1,0,1,,13,24,11,2008,99,99,,,9,0,0,,,,,,,,,,,49,1,6,4,0,0,,0,8,0,0,9,9,,1,0,9,8,,1,0,0,1,0,0,0,7,24,11,2008,99,99,9999,999,99,,,,0,7,1,12,06013,38.01942778,-122.17839722,
6,62900,1,0,1,,65,19,12,2008,13,45,,,9,0,0,,,,,,,,,,,40,2,6,4,0,0,,0,8,0,0,9,9,,1,0,9,8,,1,0,0,1,0,0,1,0,19,12,2008,15,15,1515,1,30,,,,0,7,1,11,06065,33.72941111,-116.98033889,57.0
6,62997,1,0,1,,71,2,11,2008,17,23,,,9,0,0,,,,,,,,,,,57,1,6,4,0,0,,0,8,0,0,9,9,,1,8,9,8,,1,0,0,1,0,0,0,7,2,11,2008,17,23,1723,0,0,,,,0,1,1,10,06071,34.41877778,-117.28263611,
6,63001,1,0,1,,65,28,12,2008,21,37,,,9,0,0,,,,,,,,,,,24,1,6,4,0,0,,0,8,0,0,9,9,,1,0,8,8,,1,0,0,1,0,0,1,0,28,12,2008,22,16,2216,0,39,,,,0,6,1,1,06065,33.74760833,-116.96738056,55.4
6,63084,1,0,1,,113,19,7,2008,11,50,,,9,0,0,,,,,,,,,,,43,1,6,4,0,0,,0,8,0,0,9,9,,1,0,9,8,,1,0,0,1,0,0,0,7,19,7,2008,11,50,1150,0,0,,,,0,7,1,12,06113,38.56154444,-121.82911389,84.0
6,63102,1,0,1,,47,24,9,2008,10,28,,,9,0,0,,,,,,,,,,,59,1,6,4,0,0,,0,8,0,0,9,9,,1,0,9,8,,1,0,0,1,0,0,1,0,24,9,2008,14,9,1409,3,41,,,,0,1,1,15,06047,37.38688056,-120.71804722,80.6
8,80013,1,0,1,,101,18,1,2008,6,3,,,9,0,0,,,,,,,,,,,43,1,6,4,0,0,,0,8,0,0,0,8,,1,97,0,7,,2,0,0,997,0,0,0,7,18,1,2008,6,7,607,0,4,,,,0,7,1,3,08101,38.26794722,-104.60435556,10.9
