state,vmt,year,month,file
North Dakota,443.0,2013,6,14juntvt.xls
Ohio,1795.0,2013,6,14juntvt.xls
South Dakota,466.0,2013,6,14juntvt.xls
Wisconsin,1715.0,2013,6,14juntvt.xls
Alabama,1556.0,2013,6,14juntvt.xls
Arkansas,1092.0,2013,6,14juntvt.xls
Kentucky,1667.0,2013,6,14juntvt.xls
Louisiana,1130.0,2013,6,14juntvt.xls
Mississippi,1098.0,2013,6,14juntvt.xls
Oklahoma,1176.0,2013,6,14juntvt.xls
Tennessee,1738.0,2013,6,14juntvt.xls
Texas,4366.0,2013,6,14juntvt.xls
Alaska,137.0,2013,6,14juntvt.xls
Arizona,1092.0,2013,6,14juntvt.xls
California,3599.0,2013,6,14juntvt.xls
Colorado,974.0,2013,6,14juntvt.xls
Hawaii,107.0,2013,6,14juntvt.xls
Idaho,499.0,2013,6,14juntvt.xls
Montana,605.0,2013,6,14juntvt.xls
Nevada,376.0,2013,6,14juntvt.xls
New Mexico,749.0,2013,6,14juntvt.xls
Oregon,984.0,2013,6,14juntvt.xls
Utah,538.0,2013,6,14juntvt.xls
Washington,979.0,2013,6,14juntvt.xls
Wyoming,447.0,2013,6,14juntvt.xls
Connecticut,155.0,2013,12,14dectvt.xls
Maine,427.0,2013,12,14dectvt.xls
Massachusetts,214.0,2013,12,14dectvt.xls
New Hampshire,259.0,2013,12,14dectvt.xls
New Jersey,314.0,2013,12,14dectvt.xls
New York,1173.0,2013,12,14dectvt.xls
Pennsylvania,1836.0,2013,12,14dectvt.xls
Rhode Island,47.0,2013,12,14dectvt.xls
Vermont,217.0,2013,12,14dectvt.xls
South Atlantic,,2013,12,14dectvt.xls
Delaware,105.0,2013,12,14dectvt.xls
District of Columbia,0.0,2013,12,14dectvt.xls
Florida,1950.0,2013,12,14dectvt.xls
Georgia,1870.0,2013,12,14dectvt.xls
Maryland,694.0,2013,12,14dectvt.xls
North Carolina,1618.0,2013,12,14dectvt.xls
South Carolina,1294.0,2013,12,14dectvt.xls
Virginia,1664.0,2013,12,14dectvt.xls
West Virginia,520.0,2013,12,14dectvt.xls
North Central,,2013,12,14dectvt.xls
Illinois,1286.0,2013,12,14dectvt.xls
Indiana,1146.0,2013,12,14dectvt.xls
Iowa,1019.0,2013,12,14dectvt.xls
Kansas,816.0,2013,12,14dectvt.xls
Michigan,1453.0,2013,12,14dectvt.xls
Minnesota,1239.0,2013,12,14dectvt.xls
Missouri,1302.0,2013,12,14dectvt.xls
Nebraska,672.0,2013,12,14dectvt.xls
North Dakota,369.0,2013,12,14dectvt.xls
Ohio,1671.0,2013,12,14dectvt.xls
South Dakota,358.0,2013,12,14dectvt.xls
Wisconsin,1499.0,2013,12,14dectvt.xls
Alabama,1261.0,2013,12,14dectvt.xls
Arkansas,951.0,2013,12,14dectvt.xls
Kentucky,1367.0,2013,12,14dectvt.xls
Louisiana,873.0,2013,12,14dectvt.xls
Mississippi,948.0,2013,12,14dectvt.xls
Oklahoma,903.0,2013,12,14dectvt.xls
Tennessee,1465.0,2013,12,14dectvt.xls
Texas,3999.0,2013,12,14dectvt.xls
Alaska,82.0,2013,12,14dectvt.xls
Arizona,1077.0,2013,12,14dectvt.xls
California,4152.0,2013,12,14dectvt.xls
Colorado,842.0,2013,12,14dectvt.xls
Hawaii,87.0,2013,12,14dectvt.xls
Idaho,378.0,2013,12,14dectvt.xls
Montana,445.0,2013,12,14dectvt.xls
Nevada,319.0,2013,12,14dectvt.xls
New Mexico,726.0,2013,12,14dectvt.xls
Oregon,773.0,2013,12,14dectvt.xls
Utah,419.0,2013,12,14dectvt.xls
Washington,770.0,2013,12,14dectvt.xls
Wyoming,333.0,2013,12,14dectvt.xls
Connecticut,131.0,2013,2,14febtvt.xls
Maine,382.0,2013,2,14febtvt.xls
Massachusetts,179.0,2013,2,14febtvt.xls
New Hampshire,230.0,2013,2,14febtvt.xls
New Jersey,293.0,2013,2,14febtvt.xls
New York,927.0,2013,2,14febtvt.xls
Pennsylvania,1579.0,2013,2,14febtvt.xls
Rhode Island,42.0,2013,2,14febtvt.xls
Vermont,205.0,2013,2,14febtvt.xls
South Atlantic,,2013,2,14febtvt.xls
Delaware,116.0,2013,2,14febtvt.xls
District of Columbia,0.0,2013,2,14febtvt.xls
Florida,1805.0,2013,2,14febtvt.xls
Georgia,1729.0,2013,2,14febtvt.xls
Maryland,586.0,2013,2,14febtvt.xls
North Carolina,1360.0,2013,2,14febtvt.xls
South Carolina,1121.0,2013,2,14febtvt.xls
Virginia,1456.0,2013,2,14febtvt.xls
West Virginia,507.0,2013,2,14febtvt.xls
North Central,,2013,2,14febtvt.xls
Illinois,1343.0,2013,2,14febtvt.xls
Indiana,1073.0,2013,2,14febtvt.xls
Iowa,865.0,2013,2,14febtvt.xls
Kansas,646.0,2013,2,14febtvt.xls
Michigan,1245.0,2013,2,14febtvt.xls
Minnesota,1082.0,2013,2,14febtvt.xls
Missouri,1060.0,2013,2,14febtvt.xls
Nebraska,534.0,2013,2,14febtvt.xls
North Dakota,331.0,2013,2,14febtvt.xls
Ohio,1388.0,2013,2,14febtvt.xls
South Dakota,306.0,2013,2,14febtvt.xls
Wisconsin,1206.0,2013,2,14febtvt.xls
Alabama,1188.0,2013,2,14febtvt.xls
Arkansas,807.0,2013,2,14febtvt.xls
Kentucky,1203.0,2013,2,14febtvt.xls
Louisiana,779.0,2013,2,14febtvt.xls
Mississippi,1005.0,2013,2,14febtvt.xls
Oklahoma,978.0,2013,2,14febtvt.xls
Tennessee,1317.0,2013,2,14febtvt.xls
Texas,3857.0,2013,2,14febtvt.xls
Alaska,78.0,2013,2,14febtvt.xls
Arizona,947.0,2013,2,14febtvt.xls
California,2730.0,2013,2,14febtvt.xls
Colorado,752.0,2013,2,14febtvt.xls
Hawaii,91.0,2013,2,14febtvt.xls
Idaho,346.0,2013,2,14febtvt.xls
Montana,370.0,2013,2,14febtvt.xls
Nevada,250.0,2013,2,14febtvt.xls
New Mexico,632.0,2013,2,14febtvt.xls
Oregon,705.0,2013,2,14febtvt.xls
Utah,357.0,2013,2,14febtvt.xls
Washington,689.0,2013,2,14febtvt.xls
Wyoming,279.0,2013,2,14febtvt.xls
Connecticut,158.0,2010,11,11novtvt.xls
Maine,467.0,2010,11,11novtvt.xls
Massachusetts,229.0,2010,11,11novtvt.xls
New Hampshire,275.0,2010,11,11novtvt.xls
New Jersey,321.0,2010,11,11novtvt.xls
New York,1124.0,2010,11,11novtvt.xls
Pennsylvania,1997.0,2010,11,11novtvt.xls
Rhode Island,49.0,2010,11,11novtvt.xls
Vermont,223.0,2010,11,11novtvt.xls
South Atlantic,,2010,11,11novtvt.xls
Delaware,120.0,2010,11,11novtvt.xls
District of Columbia,0.0,2010,11,11novtvt.xls
Florida,1966.0,2010,11,11novtvt.xls
Georgia,1809.0,2010,11,11novtvt.xls
Maryland,767.0,2010,11,11novtvt.xls
North Carolina,1561.0,2010,11,11novtvt.xls
South Carolina,1290.0,2010,11,11novtvt.xls
Virginia,1761.0,2010,11,11novtvt.xls
West Virginia,664.0,2010,11,11novtvt.xls
North Central,,2010,11,11novtvt.xls
Illinois,1283.0,2010,11,11novtvt.xls
Indiana,1182.0,2010,11,11novtvt.xls
Iowa,1058.0,2010,11,11novtvt.xls
Kansas,814.0,2010,11,11novtvt.xls
Michigan,1517.0,2010,11,11novtvt.xls
Minnesota,1270.0,2010,11,11novtvt.xls
Missouri,1484.0,2010,11,11novtvt.xls
Nebraska,701.0,2010,11,11novtvt.xls
North Dakota,324.0,2010,11,11novtvt.xls
Ohio,1640.0,2010,11,11novtvt.xls
South Dakota,366.0,2010,11,11novtvt.xls
Wisconsin,1534.0,2010,11,11novtvt.xls
Alabama,1205.0,2010,11,11novtvt.xls
Arkansas,925.0,2010,11,11novtvt.xls
Kentucky,1343.0,2010,11,11novtvt.xls
Louisiana,892.0,2010,11,11novtvt.xls
Mississippi,1055.0,2010,11,11novtvt.xls
Oklahoma,1090.0,2010,11,11novtvt.xls
Tennessee,1430.0,2010,11,11novtvt.xls
Texas,3951.0,2010,11,11novtvt.xls
Alaska,85.0,2010,11,11novtvt.xls
Arizona,1028.0,2010,11,11novtvt.xls
California,3633.0,2010,11,11novtvt.xls
Colorado,863.0,2010,11,11novtvt.xls
Hawaii,90.0,2010,11,11novtvt.xls
Idaho,400.0,2010,11,11novtvt.xls
Montana,443.0,2010,11,11novtvt.xls
Nevada,306.0,2010,11,11novtvt.xls
New Mexico,756.0,2010,11,11novtvt.xls
Oregon,804.0,2010,11,11novtvt.xls
Utah,425.0,2010,11,11novtvt.xls
Washington,795.0,2010,11,11novtvt.xls
Wyoming,362.0,2010,11,11novtvt.xls
Connecticut,160.0,2014,12,15dectvt.xls
Maine,453.0,2014,12,15dectvt.xls
Massachusetts,130.0,2014,12,15dectvt.xls
New Hampshire,244.0,2014,12,15dectvt.xls
New Jersey,236.0,2014,12,15dectvt.xls
New York,1232.0,2014,12,15dectvt.xls
Pennsylvania,1861.0,2014,12,15dectvt.xls
Rhode Island,53.0,2014,12,15dectvt.xls
Vermont,227.0,2014,12,15dectvt.xls
South Atlantic,,2014,12,15dectvt.xls
Delaware,113.0,2014,12,15dectvt.xls
District of Columbia,0.0,2014,12,15dectvt.xls
Florida,2039.0,2014,12,15dectvt.xls
Georgia,1409.0,2014,12,15dectvt.xls
Maryland,476.0,2014,12,15dectvt.xls
North Carolina,1678.0,2014,12,15dectvt.xls
South Carolina,1357.0,2014,12,15dectvt.xls
Virginia,1746.0,2014,12,15dectvt.xls
West Virginia,569.0,2014,12,15dectvt.xls
North Central,,2014,12,15dectvt.xls
Illinois,1263.0,2014,12,15dectvt.xls
Indiana,1353.0,2014,12,15dectvt.xls
Iowa,1024.0,2014,12,15dectvt.xls
Kansas,832.0,2014,12,15dectvt.xls
Michigan,1433.0,2014,12,15dectvt.xls
Minnesota,1276.0,2014,12,15dectvt.xls
Missouri,1365.0,2014,12,15dectvt.xls
Nebraska,687.0,2014,12,15dectvt.xls
North Dakota,395.0,2014,12,15dectvt.xls
Ohio,1543.0,2014,12,15dectvt.xls
South Dakota,384.0,2014,12,15dectvt.xls
Wisconsin,1485.0,2014,12,15dectvt.xls
Alabama,1350.0,2014,12,15dectvt.xls
Arkansas,885.0,2014,12,15dectvt.xls
Kentucky,1372.0,2014,12,15dectvt.xls
Louisiana,917.0,2014,12,15dectvt.xls
Mississippi,945.0,2014,12,15dectvt.xls
Oklahoma,905.0,2014,12,15dectvt.xls
Tennessee,1600.0,2014,12,15dectvt.xls
Texas,4440.0,2014,12,15dectvt.xls
Alaska,104.0,2014,12,15dectvt.xls
Arizona,906.0,2014,12,15dectvt.xls
California,3714.0,2014,12,15dectvt.xls
Colorado,854.0,2014,12,15dectvt.xls
Hawaii,54.0,2014,12,15dectvt.xls
Idaho,403.0,2014,12,15dectvt.xls
Montana,451.0,2014,12,15dectvt.xls
Nevada,336.0,2014,12,15dectvt.xls
New Mexico,761.0,2014,12,15dectvt.xls
Oregon,836.0,2014,12,15dectvt.xls
Utah,396.0,2014,12,15dectvt.xls
Washington,751.0,2014,12,15dectvt.xls
Wyoming,342.0,2014,12,15dectvt.xls
Connecticut,178.0,2013,10,14octtvt.xls
Maine,507.0,2013,10,14octtvt.xls
Massachusetts,230.0,2013,10,14octtvt.xls
New Hampshire,308.0,2013,10,14octtvt.xls
New Jersey,346.0,2013,10,14octtvt.xls
New York,1221.0,2013,10,14octtvt.xls
Pennsylvania,2098.0,2013,10,14octtvt.xls
Rhode Island,58.0,2013,10,14octtvt.xls
Vermont,251.0,2013,10,14octtvt.xls
South Atlantic,,2013,10,14octtvt.xls
Delaware,136.0,2013,10,14octtvt.xls
District of Columbia,0.0,2013,10,14octtvt.xls
Florida,1968.0,2013,10,14octtvt.xls
Georgia,1931.0,2013,10,14octtvt.xls
Maryland,785.0,2013,10,14octtvt.xls
North Carolina,1676.0,2013,10,14octtvt.xls
South Carolina,1348.0,2013,10,14octtvt.xls
Virginia,1789.0,2013,10,14octtvt.xls
West Virginia,574.0,2013,10,14octtvt.xls
North Central,,2013,10,14octtvt.xls
Illinois,1501.0,2013,10,14octtvt.xls
Indiana,1316.0,2013,10,14octtvt.xls
Iowa,1164.0,2013,10,14octtvt.xls
Kansas,864.0,2013,10,14octtvt.xls
Michigan,1619.0,2013,10,14octtvt.xls
Minnesota,1507.0,2013,10,14octtvt.xls
Missouri,1426.0,2013,10,14octtvt.xls
Nebraska,769.0,2013,10,14octtvt.xls
North Dakota,445.0,2013,10,14octtvt.xls
Ohio,1840.0,2013,10,14octtvt.xls
South Dakota,395.0,2013,10,14octtvt.xls
Wisconsin,1780.0,2013,10,14octtvt.xls
Alabama,1370.0,2013,10,14octtvt.xls
Arkansas,969.0,2013,10,14octtvt.xls
Kentucky,1558.0,2013,10,14octtvt.xls
Louisiana,879.0,2013,10,14octtvt.xls
Mississippi,1051.0,2013,10,14octtvt.xls
Oklahoma,1144.0,2013,10,14octtvt.xls
Tennessee,1694.0,2013,10,14octtvt.xls
Texas,4346.0,2013,10,14octtvt.xls
Alaska,113.0,2013,10,14octtvt.xls
Arizona,1158.0,2013,10,14octtvt.xls
California,3874.0,2013,10,14octtvt.xls
Colorado,959.0,2013,10,14octtvt.xls
Hawaii,139.0,2013,10,14octtvt.xls
Idaho,470.0,2013,10,14octtvt.xls
Montana,507.0,2013,10,14octtvt.xls
Nevada,317.0,2013,10,14octtvt.xls
New Mexico,838.0,2013,10,14octtvt.xls
Oregon,925.0,2013,10,14octtvt.xls
Utah,471.0,2013,10,14octtvt.xls
Washington,884.0,2013,10,14octtvt.xls
Wyoming,414.0,2013,10,14octtvt.xls
Connecticut,189.0,2013,8,14augtvt.xls
Maine,564.0,2013,8,14augtvt.xls
Massachusetts,221.0,2013,8,14augtvt.xls
New Hampshire,370.0,2013,8,14augtvt.xls
New Jersey,377.0,2013,8,14augtvt.xls
New York,1542.0,2013,8,14augtvt.xls
Pennsylvania,2289.0,2013,8,14augtvt.xls
Rhode Island,73.0,2013,8,14augtvt.xls
Vermont,295.0,2013,8,14augtvt.xls
South Atlantic,,2013,8,14augtvt.xls
Delaware,157.0,2013,8,14augtvt.xls
District of Columbia,0.0,2013,8,14augtvt.xls
Florida,2014.0,2013,8,14augtvt.xls
Georgia,1824.0,2013,8,14augtvt.xls
Maryland,901.0,2013,8,14augtvt.xls
North Carolina,1702.0,2013,8,14augtvt.xls
South Carolina,1509.0,2013,8,14augtvt.xls
Virginia,1935.0,2013,8,14augtvt.xls
West Virginia,609.0,2013,8,14augtvt.xls
North Central,,2013,8,14augtvt.xls
Illinois,1597.0,2013,8,14augtvt.xls
Indiana,1301.0,2013,8,14augtvt.xls
Iowa,1266.0,2013,8,14augtvt.xls
Kansas,901.0,2013,8,14augtvt.xls
Michigan,1860.0,2013,8,14augtvt.xls
Minnesota,1598.0,2013,8,14augtvt.xls
Missouri,1855.0,2013,8,14augtvt.xls
Nebraska,787.0,2013,8,14augtvt.xls
North Dakota,466.0,2013,8,14augtvt.xls
Ohio,1934.0,2013,8,14augtvt.xls
South Dakota,491.0,2013,8,14augtvt.xls
Wisconsin,1845.0,2013,8,14augtvt.xls
Alabama,1556.0,2013,8,14augtvt.xls
Arkansas,1084.0,2013,8,14augtvt.xls
Kentucky,1532.0,2013,8,14augtvt.xls
Louisiana,1248.0,2013,8,14augtvt.xls
Mississippi,1153.0,2013,8,14augtvt.xls
Oklahoma,1414.0,2013,8,14augtvt.xls
Tennessee,1750.0,2013,8,14augtvt.xls
Texas,4590.0,2013,8,14augtvt.xls
Alaska,140.0,2013,8,14augtvt.xls
Arizona,971.0,2013,8,14augtvt.xls
California,3955.0,2013,8,14augtvt.xls
Colorado,1005.0,2013,8,14augtvt.xls
Hawaii,117.0,2013,8,14augtvt.xls
Idaho,560.0,2013,8,14augtvt.xls
Montana,712.0,2013,8,14augtvt.xls
Nevada,382.0,2013,8,14augtvt.xls
New Mexico,840.0,2013,8,14augtvt.xls
Oregon,1111.0,2013,8,14augtvt.xls
Utah,574.0,2013,8,14augtvt.xls
Washington,1059.0,2013,8,14augtvt.xls
Wyoming,491.0,2013,8,14augtvt.xls
Connecticut,196.0,2013,7,14jultvt.xls
Maine,575.0,2013,7,14jultvt.xls
Massachusetts,254.0,2013,7,14jultvt.xls
New Hampshire,358.0,2013,7,14jultvt.xls
New Jersey,366.0,2013,7,14jultvt.xls
New York,1478.0,2013,7,14jultvt.xls
Pennsylvania,2222.0,2013,7,14jultvt.xls
Rhode Island,66.0,2013,7,14jultvt.xls
Vermont,294.0,2013,7,14jultvt.xls
South Atlantic,,2013,7,14jultvt.xls
Delaware,266.0,2013,7,14jultvt.xls
District of Columbia,0.0,2013,7,14jultvt.xls
Florida,1948.0,2013,7,14jultvt.xls
Georgia,2072.0,2013,7,14jultvt.xls
Maryland,877.0,2013,7,14jultvt.xls
North Carolina,1740.0,2013,7,14jultvt.xls
South Carolina,1551.0,2013,7,14jultvt.xls
Virginia,1952.0,2013,7,14jultvt.xls
West Virginia,608.0,2013,7,14jultvt.xls
North Central,,2013,7,14jultvt.xls
Illinois,1657.0,2013,7,14jultvt.xls
Indiana,1521.0,2013,7,14jultvt.xls
Iowa,1271.0,2013,7,14jultvt.xls
Kansas,894.0,2013,7,14jultvt.xls
Michigan,1813.0,2013,7,14jultvt.xls
Minnesota,1513.0,2013,7,14jultvt.xls
Missouri,1865.0,2013,7,14jultvt.xls
Nebraska,808.0,2013,7,14jultvt.xls
North Dakota,502.0,2013,7,14jultvt.xls
Ohio,1866.0,2013,7,14jultvt.xls
South Dakota,489.0,2013,7,14jultvt.xls
Wisconsin,1840.0,2013,7,14jultvt.xls
Alabama,1571.0,2013,7,14jultvt.xls
Arkansas,1138.0,2013,7,14jultvt.xls
Kentucky,1383.0,2013,7,14jultvt.xls
Louisiana,1134.0,2013,7,14jultvt.xls
Mississippi,1185.0,2013,7,14jultvt.xls
Oklahoma,1249.0,2013,7,14jultvt.xls
Tennessee,1799.0,2013,7,14jultvt.xls
Texas,4507.0,2013,7,14jultvt.xls
Alaska,151.0,2013,7,14jultvt.xls
Arizona,1064.0,2013,7,14jultvt.xls
California,4078.0,2013,7,14jultvt.xls
Colorado,1019.0,2013,7,14jultvt.xls
Hawaii,114.0,2013,7,14jultvt.xls
Idaho,559.0,2013,7,14jultvt.xls
Montana,714.0,2013,7,14jultvt.xls
Nevada,400.0,2013,7,14jultvt.xls
New Mexico,819.0,2013,7,14jultvt.xls
Oregon,1084.0,2013,7,14jultvt.xls
Utah,577.0,2013,7,14jultvt.xls
Washington,993.0,2013,7,14jultvt.xls
Wyoming,498.0,2013,7,14jultvt.xls
Connecticut,161.0,2014,3,15martvt.xls
Maine,454.0,2014,3,15martvt.xls
Massachusetts,115.0,2014,3,15martvt.xls
New Hampshire,247.0,2014,3,15martvt.xls
New Jersey,250.0,2014,3,15martvt.xls
New York,1200.0,2014,3,15martvt.xls
Pennsylvania,1812.0,2014,3,15martvt.xls
Rhode Island,41.0,2014,3,15martvt.xls
Vermont,223.0,2014,3,15martvt.xls
South Atlantic,,2014,3,15martvt.xls
Delaware,114.0,2014,3,15martvt.xls
District of Columbia,0.0,2014,3,15martvt.xls
Florida,2190.0,2014,3,15martvt.xls
Georgia,1463.0,2014,3,15martvt.xls
Maryland,472.0,2014,3,15martvt.xls
North Carolina,1578.0,2014,3,15martvt.xls
South Carolina,1377.0,2014,3,15martvt.xls
Virginia,1685.0,2014,3,15martvt.xls
West Virginia,741.0,2014,3,15martvt.xls
North Central,,2014,3,15martvt.xls
Illinois,1265.0,2014,3,15martvt.xls
Indiana,1267.0,2014,3,15martvt.xls
Iowa,998.0,2014,3,15martvt.xls
Kansas,775.0,2014,3,15martvt.xls
Michigan,1400.0,2014,3,15martvt.xls
Minnesota,1250.0,2014,3,15martvt.xls
Missouri,1251.0,2014,3,15martvt.xls
Nebraska,676.0,2014,3,15martvt.xls
North Dakota,468.0,2014,3,15martvt.xls
Ohio,1453.0,2014,3,15martvt.xls
South Dakota,391.0,2014,3,15martvt.xls
Wisconsin,1368.0,2014,3,15martvt.xls
Alabama,1538.0,2014,3,15martvt.xls
Arkansas,816.0,2014,3,15martvt.xls
Kentucky,1426.0,2014,3,15martvt.xls
Louisiana,960.0,2014,3,15martvt.xls
Mississippi,1101.0,2014,3,15martvt.xls
Oklahoma,1014.0,2014,3,15martvt.xls
Tennessee,1694.0,2014,3,15martvt.xls
Texas,4685.0,2014,3,15martvt.xls
Alaska,117.0,2014,3,15martvt.xls
Arizona,825.0,2014,3,15martvt.xls
California,2823.0,2014,3,15martvt.xls
Colorado,984.0,2014,3,15martvt.xls
Hawaii,66.0,2014,3,15martvt.xls
Idaho,428.0,2014,3,15martvt.xls
Montana,386.0,2014,3,15martvt.xls
Nevada,324.0,2014,3,15martvt.xls
New Mexico,732.0,2014,3,15martvt.xls
Oregon,855.0,2014,3,15martvt.xls
Utah,432.0,2014,3,15martvt.xls
Washington,827.0,2014,3,15martvt.xls
Wyoming,314.0,2014,3,15martvt.xls
Connecticut,148.0,2010,1,11jantvt.xls
Maine,422.0,2010,1,11jantvt.xls
Massachusetts,210.0,2010,1,11jantvt.xls
New Hampshire,260.0,2010,1,11jantvt.xls
New Jersey,293.0,2010,1,11jantvt.xls
New York,996.0,2010,1,11jantvt.xls
Pennsylvania,1542.0,2010,1,11jantvt.xls
Rhode Island,27.0,2010,1,11jantvt.xls
Vermont,226.0,2010,1,11jantvt.xls
South Atlantic,,2010,1,11jantvt.xls
Delaware,100.0,2010,1,11jantvt.xls
District of Columbia,0.0,2010,1,11jantvt.xls
Florida,1951.0,2010,1,11jantvt.xls
Georgia,1803.0,2010,1,11jantvt.xls
Maryland,617.0,2010,1,11jantvt.xls
North Carolina,1450.0,2010,1,11jantvt.xls
South Carolina,1167.0,2010,1,11jantvt.xls
Virginia,1452.0,2010,1,11jantvt.xls
West Virginia,460.0,2010,1,11jantvt.xls
North Central,,2010,1,11jantvt.xls
Illinois,1186.0,2010,1,11jantvt.xls
Indiana,1219.0,2010,1,11jantvt.xls
Iowa,869.0,2010,1,11jantvt.xls
Kansas,714.0,2010,1,11jantvt.xls
Michigan,1436.0,2010,1,11jantvt.xls
Minnesota,1144.0,2010,1,11jantvt.xls
Missouri,1057.0,2010,1,11jantvt.xls
Nebraska,526.0,2010,1,11jantvt.xls
North Dakota,289.0,2010,1,11jantvt.xls
Ohio,1405.0,2010,1,11jantvt.xls
South Dakota,301.0,2010,1,11jantvt.xls
Wisconsin,1291.0,2010,1,11jantvt.xls
Alabama,1183.0,2010,1,11jantvt.xls
Arkansas,894.0,2010,1,11jantvt.xls
Kentucky,1197.0,2010,1,11jantvt.xls
Louisiana,824.0,2010,1,11jantvt.xls
Mississippi,1008.0,2010,1,11jantvt.xls
Oklahoma,835.0,2010,1,11jantvt.xls
Tennessee,1473.0,2010,1,11jantvt.xls
Texas,3676.0,2010,1,11jantvt.xls
Alaska,79.0,2010,1,11jantvt.xls
Arizona,917.0,2010,1,11jantvt.xls
California,2721.0,2010,1,11jantvt.xls
Colorado,814.0,2010,1,11jantvt.xls
Hawaii,83.0,2010,1,11jantvt.xls
Idaho,361.0,2010,1,11jantvt.xls
Montana,347.0,2010,1,11jantvt.xls
Nevada,267.0,2010,1,11jantvt.xls
New Mexico,722.0,2010,1,11jantvt.xls
Oregon,705.0,2010,1,11jantvt.xls
Utah,396.0,2010,1,11jantvt.xls
Washington,698.0,2010,1,11jantvt.xls
Wyoming,312.0,2010,1,11jantvt.xls
Connecticut,181.0,2009,5,10maytvt.xls
Maine,524.0,2009,5,10maytvt.xls
Massachusetts,227.0,2009,5,10maytvt.xls
New Hampshire,294.0,2009,5,10maytvt.xls
New Jersey,343.0,2009,5,10maytvt.xls
New York,1379.0,2009,5,10maytvt.xls
Pennsylvania,2159.0,2009,5,10maytvt.xls
Rhode Island,59.0,2009,5,10maytvt.xls
Vermont,244.0,2009,5,10maytvt.xls
South Atlantic,,2009,5,10maytvt.xls
Delaware,152.0,2009,5,10maytvt.xls
District of Columbia,0.0,2009,5,10maytvt.xls
Florida,2034.0,2009,5,10maytvt.xls
Georgia,1990.0,2009,5,10maytvt.xls
Maryland,808.0,2009,5,10maytvt.xls
North Carolina,1743.0,2009,5,10maytvt.xls
South Carolina,1463.0,2009,5,10maytvt.xls
Virginia,1885.0,2009,5,10maytvt.xls
West Virginia,627.0,2009,5,10maytvt.xls
North Central,,2009,5,10maytvt.xls
Illinois,1553.0,2009,5,10maytvt.xls
Indiana,1407.0,2009,5,10maytvt.xls
Iowa,1181.0,2009,5,10maytvt.xls
Kansas,894.0,2009,5,10maytvt.xls
Michigan,1695.0,2009,5,10maytvt.xls
Minnesota,1516.0,2009,5,10maytvt.xls
Missouri,1685.0,2009,5,10maytvt.xls
Nebraska,774.0,2009,5,10maytvt.xls
North Dakota,355.0,2009,5,10maytvt.xls
Ohio,1748.0,2009,5,10maytvt.xls
South Dakota,422.0,2009,5,10maytvt.xls
Wisconsin,1805.0,2009,5,10maytvt.xls
Alabama,1466.0,2009,5,10maytvt.xls
Arkansas,1091.0,2009,5,10maytvt.xls
Kentucky,1520.0,2009,5,10maytvt.xls
Louisiana,1000.0,2009,5,10maytvt.xls
Mississippi,1176.0,2009,5,10maytvt.xls
Oklahoma,1131.0,2009,5,10maytvt.xls
Tennessee,1645.0,2009,5,10maytvt.xls
Texas,4060.0,2009,5,10maytvt.xls
Alaska,134.0,2009,5,10maytvt.xls
Arizona,1036.0,2009,5,10maytvt.xls
California,3962.0,2009,5,10maytvt.xls
Colorado,943.0,2009,5,10maytvt.xls
Hawaii,94.0,2009,5,10maytvt.xls
Idaho,489.0,2009,5,10maytvt.xls
Montana,497.0,2009,5,10maytvt.xls
Nevada,355.0,2009,5,10maytvt.xls
New Mexico,790.0,2009,5,10maytvt.xls
Oregon,954.0,2009,5,10maytvt.xls
Utah,516.0,2009,5,10maytvt.xls
Washington,964.0,2009,5,10maytvt.xls
Wyoming,420.0,2009,5,10maytvt.xls
Connecticut,160.0,2011,3,12martvt.xls
Maine,479.0,2011,3,12martvt.xls
Massachusetts,205.0,2011,3,12martvt.xls
New Hampshire,279.0,2011,3,12martvt.xls
New Jersey,372.0,2011,3,12martvt.xls
New York,1161.0,2011,3,12martvt.xls
Pennsylvania,1869.0,2011,3,12martvt.xls
Rhode Island,45.0,2011,3,12martvt.xls
Vermont,223.0,2011,3,12martvt.xls
South Atlantic,,2011,3,12martvt.xls
Delaware,112.0,2011,3,12martvt.xls
District of Columbia,0.0,2011,3,12martvt.xls
Florida,2154.0,2011,3,12martvt.xls
Georgia,1973.0,2011,3,12martvt.xls
Maryland,759.0,2011,3,12martvt.xls
North Carolina,1500.0,2011,3,12martvt.xls
South Carolina,1343.0,2011,3,12martvt.xls
Virginia,1714.0,2011,3,12martvt.xls
West Virginia,769.0,2011,3,12martvt.xls
North Central,,2011,3,12martvt.xls
Illinois,1314.0,2011,3,12martvt.xls
Indiana,1265.0,2011,3,12martvt.xls
Iowa,1032.0,2011,3,12martvt.xls
Kansas,777.0,2011,3,12martvt.xls
Michigan,1605.0,2011,3,12martvt.xls
Minnesota,1226.0,2011,3,12martvt.xls
Missouri,1302.0,2011,3,12martvt.xls
Nebraska,640.0,2011,3,12martvt.xls
North Dakota,344.0,2011,3,12martvt.xls
Ohio,1626.0,2011,3,12martvt.xls
South Dakota,383.0,2011,3,12martvt.xls
Wisconsin,1408.0,2011,3,12martvt.xls
Alabama,1480.0,2011,3,12martvt.xls
Arkansas,1001.0,2011,3,12martvt.xls
Kentucky,1439.0,2011,3,12martvt.xls
Louisiana,893.0,2011,3,12martvt.xls
Mississippi,1104.0,2011,3,12martvt.xls
